state,year,accuracy,selection_rate_1,selection_rate_2,selection_rate_3,selection_rate_4,selection_rate_5,selection_rate_6,selection_rate_7,selection_rate_8,selection_rate_9,true_pos_rate_1,true_pos_rate_2,true_pos_rate_3,true_pos_rate_4,true_pos_rate_5,true_pos_rate_6,true_pos_rate_7,true_pos_rate_8,true_pos_rate_9
AL,2018,0.8044727860607149,0.2823293646115761,0.08968814022308218,0.1797752808988764,0.0,0.0,0.2777777777777778,0.6666666666666666,0.04830917874396135,0.14776632302405499,0.6060554803788903,0.32094175960346966,0.45161290322580644,0.0,0.0,0.673469387755102,1.0,0.3333333333333333,0.46153846153846156
AK,2018,0.7459108855047941,0.3171307220386975,0.125,0.16129032258064516,0.04387096774193548,0.022727272727272728,0.1044776119402985,0.038461538461538464,0.09523809523809523,0.15677966101694915,0.5326192794547225,0.125,0.3333333333333333,0.13793103448275862,0.1111111111111111,0.3409090909090909,0.0,0.2,0.38823529411764707
AZ,2018,0.7973074495898068,0.2877596212583995,0.1641025641025641,0.06129032258064516,0.4,0.04854368932038835,0.3355209187858901,0.13846153846153847,0.06636155606407322,0.18058252427184465,0.60230457801308,0.463855421686747,0.23046875,0.5,0.2,0.6534653465346535,0.2777777777777778,0.27075812274368233,0.5280898876404494
AR,2018,0.8126929427812477,0.24860263135265284,0.09517144856543037,0.1518987341772152,,0.06666666666666667,0.2639593908629442,0.13636363636363635,0.02867383512544803,0.16845878136200718,0.5864437145416542,0.39819004524886875,0.5555555555555556,,0.5,0.6363636363636364,1.0,0.2222222222222222,0.4852941176470588
CA,2018,0.7707612500958271,0.2962084524734311,0.1625569709010167,0.1035548686244204,0.07692307692307693,0.07777777777777778,0.3240698278761197,0.13971742543171115,0.05133154915982977,0.2008286619546673,0.5697297297297297,0.3720772619451034,0.3215258855585831,0.2,0.2604166666666667,0.571992110453649,0.3473684210526316,0.21160794941282746,0.4759467758444217
CO,2018,0.7764326327221619,0.33741708651998986,0.16875,0.1099476439790576,0.2,0.09230769230769231,0.3391572456320658,0.2777777777777778,0.07984293193717278,0.2129105322763307,0.6287987810039787,0.45365853658536587,0.21951219512195122,1.0,0.25,0.63718820861678,0.45454545454545453,0.2682926829268293,0.5387323943661971
CT,2018,0.7639120545868082,0.36369824865400086,0.12572161642078256,0.05405405405405406,,0.06666666666666667,0.4258639910813824,0.2,0.04597701149425287,0.18465227817745802,0.6169286577992745,0.33259911894273125,0.2222222222222222,,0.0,0.7315010570824524,0.5,0.1791044776119403,0.45
DE,2018,0.7780606832166348,0.30146855084510943,0.13756613756613756,0.05,,0.0,0.44642857142857145,0.3333333333333333,0.0684931506849315,0.12658227848101267,0.5886287625418061,0.3672566371681416,0.0,,0.0,0.7974683544303798,0.5,0.23529411764705882,0.4666666666666667
FL,2018,0.7962800101086682,0.2963958846178123,0.10613943808532779,0.13636363636363635,0.0,0.07142857142857142,0.32400136565380677,0.14864864864864866,0.10680321872713973,0.1856095325389551,0.6150325646893152,0.3728813559322034,0.3684210526315789,0.0,0.5,0.6590909090909091,0.6111111111111112,0.3914027149321267,0.5132743362831859
GA,2018,0.7999017971128352,0.3296071542638135,0.14616080980989218,0.125,,0.12121212121212122,0.3802559414990859,0.17073170731707318,0.0836734693877551,0.22824974411463664,0.654063578298216,0.418945963975984,0.34782608695652173,,0.3,0.7031578947368421,0.5714285714285714,0.3525641025641026,0.6071428571428571
HI,2018,0.7585047212521019,0.3497584541062802,0.17197452229299362,0.2222222222222222,0.0,0.0,0.22202978870800139,0.0830188679245283,0.1308411214953271,0.1911504424778761,0.5995828988529719,0.45098039215686275,0.8,0.0,0.0,0.4700089525514772,0.24,0.39285714285714285,0.4334470989761092
ID,2018,0.8072595281306715,0.26078379800105206,0.10416666666666667,0.08620689655172414,0.0,0.0,0.22,0.16666666666666666,0.061855670103092786,0.11176470588235295,0.604212373848179,0.5,0.35,0.0,0.0,0.6296296296296297,0.5,0.17391304347826086,0.5
IL,2018,0.7777844096932076,0.30574022577853077,0.1266737138830162,0.05194805194805195,0.5,0.07142857142857142,0.3895297249334516,0.21212121212121213,0.04874892148403796,0.19308600337268128,0.591271953166578,0.3516042780748663,0.13043478260869565,0.0,0.4,0.708253358925144,0.6666666666666666,0.2103960396039604,0.5446153846153846
IN,2018,0.8036091599565988,0.2556359543334941,0.10726310726310727,0.2,0.0,0.0625,0.3171471927162367,0.25,0.046468401486988845,0.17229129662522202,0.586019885507683,0.3584905660377358,0.5555555555555556,0.0,0.3333333333333333,0.7309417040358744,1.0,0.1368421052631579,0.4881889763779528
IA,2018,0.7961679346294731,0.2556574559313959,0.11486486486486487,0.0851063829787234,,0.07692307692307693,0.21691176470588236,0.0,0.06622516556291391,0.1402439024390244,0.574957571186121,0.36666666666666664,0.3333333333333333,,1.0,0.6615384615384615,0.0,0.35294117647058826,0.6428571428571429
KS,2018,0.7979376225722781,0.2883159548635909,0.12012987012987013,0.12030075187969924,0.0,0.0,0.32753623188405795,0.0625,0.05514705882352941,0.17560975609756097,0.6238126794786835,0.424,0.36666666666666664,0.0,0.0,0.656,0.2,0.3225806451612903,0.5978260869565217
KY,2018,0.8024629646460056,0.27350513388363196,0.11024844720496894,0.2727272727272727,1.0,0.0,0.3113207547169811,0.06666666666666667,0.046242774566473986,0.14743589743589744,0.6093798691181054,0.3983050847457627,0.5,0.0,0.0,0.6728971962616822,0.0,0.25,0.5483870967741935
ME,2018,0.8016281062553556,0.26137899954934657,0.17333333333333334,0.075,,0.0,0.21052631578947367,0.0,0.2,0.12878787878787878,0.5956416464891041,0.625,0.6666666666666666,,0.0,0.5652173913043478,0.0,0.5,0.5789473684210527
MD,2018,0.7690515101991405,0.4033525405971713,0.22017521257407885,0.1320754716981132,0.5,0.043478260869565216,0.4321266968325792,0.28,0.0643699002719855,0.2728323699421965,0.664336291117684,0.45166453265044815,0.3333333333333333,1.0,0.1111111111111111,0.7203463203463204,0.5,0.3054187192118227,0.5621468926553672
MI,2018,0.8033714605663094,0.27660066082857737,0.1163804851458163,0.15302491103202848,,0.03508771929824561,0.41103848946986205,0.18181818181818182,0.11347517730496454,0.15916575192096596,0.6074722941137435,0.40339425587467365,0.4666666666666667,,0.16666666666666666,0.7352941176470589,0.6666666666666666,0.42045454545454547,0.5023041474654378
MN,2018,0.7687695432126624,0.28757568246999254,0.11757990867579908,0.09665427509293681,0.0,0.05128205128205128,0.2186046511627907,0.0,0.06390977443609022,0.11956521739130435,0.5622203962384735,0.44274809160305345,0.3541666666666667,0.0,1.0,0.5946969696969697,0.0,0.2972972972972973,0.375
MS,2018,0.8074152703010085,0.29544932199494367,0.09365634365634366,0.018867924528301886,,0.0,0.2391304347826087,0.16666666666666666,0.08490566037735849,0.20155038759689922,0.6180530973451327,0.35942492012779553,0.14285714285714285,,0.0,0.6041666666666666,0.0,0.3125,0.45454545454545453
MO,2018,0.8005621526023244,0.26576865512080394,0.12853236098450319,0.14563106796116504,0.0,0.21428571428571427,0.38838475499092556,0.08108108108108109,0.07692307692307693,0.15873015873015872,0.5971910112359551,0.41025641025641024,0.46153846153846156,0.0,0.6666666666666666,0.7747747747747747,0.3333333333333333,0.21428571428571427,0.5346534653465347
MT,2018,0.7841845140032949,0.2707876370887338,0.07142857142857142,0.11952191235059761,,0.1,0.16666666666666666,0.0,0.047619047619047616,0.17647058823529413,0.5830013280212484,0.0,0.3958333333333333,,0.0,0.4444444444444444,0.0,0.0,0.53125
NE,2018,0.7873898933704219,0.29039456334313823,0.10902255639097744,0.020833333333333332,,0.375,0.2268041237113402,0.0,0.06547619047619048,0.12234042553191489,0.6135295959912308,0.3333333333333333,0.08333333333333333,,0.4,0.5490196078431373,0.0,0.23809523809523808,0.3888888888888889
NV,2018,0.7798338623623962,0.2637099190890021,0.10735009671179883,0.07335907335907337,,0.05555555555555555,0.17587939698492464,0.07446808510638298,0.027716994894237783,0.13628899835796388,0.533965649833376,0.3114754098360656,0.22413793103448276,,0.1111111111111111,0.3865168539325843,0.38461538461538464,0.125,0.41935483870967744
NH,2018,0.7816972131559127,0.31384041561209536,0.08602150537634409,0.14285714285714285,0.0,0.0,0.37572254335260113,0.3333333333333333,0.12244897959183673,0.248,0.6140177690029615,0.375,1.0,0.0,0.0,0.691358024691358,0.6666666666666666,0.3076923076923077,0.71875
NJ,2018,0.7473054142860133,0.348083354772318,0.13210412147505424,0.05,,0.025,0.453125,0.05263157894736842,0.07046824292999536,0.22717842323651452,0.5837485626676888,0.31654676258992803,0.1111111111111111,,0.09090909090909091,0.6922802001429592,0.0,0.2336448598130841,0.5135135135135135
NM,2018,0.8192771084337349,0.29635376260667184,0.15625,0.05439330543933055,0.0,0.2,0.2,0.75,0.11827956989247312,0.26,0.644880174291939,0.6,0.23076923076923078,0.0,0.5,0.6666666666666666,1.0,0.4074074074074074,0.5
NY,2018,0.7563700604731074,0.3139211294373176,0.11736927964282648,0.10526315789473684,0.0,0.0594059405940594,0.2658415317888501,0.13157894736842105,0.06030058651026393,0.18871837411862297,0.5739580495777717,0.288788522848034,0.26153846153846155,0.0,0.3333333333333333,0.5315994798439532,0.3333333333333333,0.21165381319622964,0.43902439024390244
NC,2018,0.8057310772658306,0.32001128697124387,0.11615160349854227,0.10163339382940109,0.0,0.11627906976744186,0.3989867004433186,0.1956521739130435,0.0653061224489796,0.17941176470588235,0.6535571318210549,0.39648682559598497,0.33707865168539325,0.0,0.5333333333333333,0.7555228276877761,0.6,0.29457364341085274,0.5272727272727272
